Query_ID,Modelo,Stopwords_Removidas,Stemming_Aplicado,Top_10,P@10,R@10,F1@10,AP
189,Vetorial,1,1,"[('767', np.float64(0.4005), -1), ('768', np.float64(0.2102), 0), ('883', np.float64(0.201), 0), ('726', np.float64(0.1889), 0), ('865', np.float64(0.1839), 3), ('640', np.float64(0.1591), 0), ('909', np.float64(0.1469), 0), ('75', np.float64(0.1428), 0), ('884', np.float64(0.1386), 0), ('581', np.float64(0.1266), 0)]",0.1,0.1111111111111111,0.10526315789473685,0.12945081370710332
190,Vetorial,1,1,"[('856', np.float64(0.359), 0), ('1008', np.float64(0.3054), 0), ('390', np.float64(0.3011), 3), ('391', np.float64(0.2939), 1), ('627', np.float64(0.2824), 0), ('766', np.float64(0.275), 0), ('948', np.float64(0.2711), 0), ('857', np.float64(0.2676), 0), ('859', np.float64(0.2615), 0), ('1339', np.float64(0.2598), 0)]",0.2,0.4,0.26666666666666666,0.30658263305322125
191,Vetorial,1,1,"[('766', np.float64(0.3431), 0), ('856', np.float64(0.3353), 3), ('1008', np.float64(0.3095), 4), ('857', np.float64(0.2914), 2), ('391', np.float64(0.2892), 3), ('859', np.float64(0.2877), 0), ('658', np.float64(0.2814), 3), ('858', np.float64(0.2762), 2), ('948', np.float64(0.2761), 3), ('627', np.float64(0.2708), 0)]",0.7,0.5384615384615384,0.608695652173913,0.5892804471556183
192,Vetorial,1,1,"[('734', np.float64(0.3048), 1), ('641', np.float64(0.3013), -1), ('925', np.float64(0.2854), 0), ('733', np.float64(0.2819), 1), ('735', np.float64(0.2173), 1), ('875', np.float64(0.1722), 0), ('1175', np.float64(0.1694), 0), ('1170', np.float64(0.1669), 0), ('1173', np.float64(0.1604), 0), ('1084', np.float64(0.1483), 0)]",0.3,0.75,0.4285714285714285,0.5520270270270271
193,Vetorial,1,1,"[('730', np.float64(0.4771), 3), ('641', np.float64(0.4114), -1), ('733', np.float64(0.4083), 4), ('735', np.float64(0.4034), 4), ('648', np.float64(0.337), 3), ('736', np.float64(0.3309), 4), ('422', np.float64(0.3105), 3), ('400', np.float64(0.2866), 0), ('734', np.float64(0.2777), 4), ('647', np.float64(0.2546), 0)]",0.7,0.7777777777777778,0.7368421052631577,0.6943893298059964
194,Vetorial,1,1,"[('642', np.float64(0.6164), -1), ('932', np.float64(0.5188), 0), ('888', np.float64(0.4808), 0), ('957', np.float64(0.3756), 0), ('1177', np.float64(0.3574), 0), ('1126', np.float64(0.3569), 0), ('1173', np.float64(0.3496), 0), ('744', np.float64(0.3334), 3), ('1131', np.float64(0.3253), 0), ('769', np.float64(0.323), 0)]",0.1,0.16666666666666666,0.125,0.19104090354090353
195,Vetorial,1,1,"[('642', np.float64(0.5522), -1), ('932', np.float64(0.4312), 0), ('1055', np.float64(0.3941), 0), ('888', np.float64(0.3808), 0), ('1173', np.float64(0.3533), 0), ('744', np.float64(0.3319), 0), ('831', np.float64(0.3267), 0), ('777', np.float64(0.3105), 0), ('739', np.float64(0.2998), 3), ('1126', np.float64(0.2913), 0)]",0.1,0.3333333333333333,0.15384615384615383,0.07225071225071225
196,Vetorial,1,1,"[('746', np.float64(0.2905), 3), ('184', np.float64(0.2608), -1), ('435', np.float64(0.1755), 0), ('540', np.float64(0.1666), 0), ('494', np.float64(0.1634), 0), ('875', np.float64(0.1603), 2), ('1237', np.float64(0.1589), 0), ('102', np.float64(0.157), 0), ('13', np.float64(0.1487), 3), ('23', np.float64(0.1449), 0)]",0.3,0.25,0.2727272727272727,0.18708776429245336
197,Vetorial,1,1,"[('884', np.float64(0.4693), 3), ('881', np.float64(0.3494), 2), ('768', np.float64(0.3011), -1), ('726', np.float64(0.2849), 0), ('1168', np.float64(0.2292), 0), ('883', np.float64(0.2212), 3), ('909', np.float64(0.2166), 0), ('865', np.float64(0.2099), 0), ('723', np.float64(0.2063), 0), ('746', np.float64(0.2023), 0)]",0.3,1.0,0.4615384615384615,0.8333333333333334
198,Vetorial,1,1,"[('739', np.float64(0.3863), 0), ('889', np.float64(0.3805), 2), ('887', np.float64(0.3737), 2), ('740', np.float64(0.3624), 0), ('897', np.float64(0.3522), 0), ('886', np.float64(0.3452), 0), ('743', np.float64(0.3436), 0), ('1068', np.float64(0.3207), 0), ('890', np.float64(0.3134), 0), ('741', np.float64(0.2838), 0)]",0.2,0.5,0.28571428571428575,0.36111111111111105
199,Vetorial,1,1,"[('930', np.float64(0.4001), 0), ('1070', np.float64(0.3508), 0), ('739', np.float64(0.2867), 0), ('1058', np.float64(0.2704), 0), ('1055', np.float64(0.2367), 2), ('1294', np.float64(0.2356), 0), ('1044', np.float64(0.2335), 0), ('1059', np.float64(0.231), 0), ('931', np.float64(0.2251), 0), ('898', np.float64(0.2062), 0)]",0.1,0.125,0.11111111111111112,0.11523406042072279
200,Vetorial,1,1,"[('1071', np.float64(0.3666), -1), ('885', np.float64(0.2285), 0), ('1134', np.float64(0.2254), 2), ('887', np.float64(0.2133), 0), ('889', np.float64(0.1982), 0), ('890', np.float64(0.1962), 0), ('1053', np.float64(0.1905), 0), ('739', np.float64(0.1893), 0), ('897', np.float64(0.1802), 0), ('400', np.float64(0.1755), 0)]",0.1,0.3333333333333333,0.15384615384615383,0.1860410830999066
201,Vetorial,1,1,"[('625', np.float64(0.2338), 2), ('554', np.float64(0.2051), 0), ('541', np.float64(0.2021), 3), ('410', np.float64(0.1911), 0), ('1295', np.float64(0.189), 3), ('1348', np.float64(0.1815), 0), ('716', np.float64(0.1794), 0), ('24', np.float64(0.1736), 0), ('1297', np.float64(0.1655), 0), ('69', np.float64(0.163), 0)]",0.3,0.1875,0.23076923076923075,0.2647634316447339
202,Vetorial,1,1,"[('1285', np.float64(0.4141), -1), ('605', np.float64(0.292), 3), ('1310', np.float64(0.2757), 4), ('19', np.float64(0.2505), 0), ('232', np.float64(0.2443), 4), ('186', np.float64(0.2397), 0), ('1303', np.float64(0.2382), 2), ('1311', np.float64(0.224), 0), ('1231', np.float64(0.2219), 0), ('1378', np.float64(0.2201), 0)]",0.4,0.2857142857142857,0.3333333333333333,0.25572359065347244
203,Vetorial,1,1,"[('38', np.float64(0.3515), 0), ('1285', np.float64(0.297), -1), ('58', np.float64(0.286), 3), ('48', np.float64(0.2565), 0), ('122', np.float64(0.2497), 3), ('225', np.float64(0.2461), 0), ('1303', np.float64(0.2438), 0), ('1308', np.float64(0.2332), 0), ('605', np.float64(0.2326), 0), ('423', np.float64(0.23), 0)]",0.2,0.14285714285714285,0.16666666666666666,0.11280234432043755
204,Vetorial,1,1,"[('1311', np.float64(0.299), 2), ('310', np.float64(0.2643), 0), ('971', np.float64(0.2464), 0), ('305', np.float64(0.236), 0), ('443', np.float64(0.2359), 0), ('63', np.float64(0.2349), 3), ('1080', np.float64(0.2249), 0), ('573', np.float64(0.2184), 0), ('1382', np.float64(0.2122), 0), ('1253', np.float64(0.2086), 0)]",0.2,0.14285714285714285,0.16666666666666666,0.13740997551765205
205,Vetorial,1,1,"[('1287', np.float64(0.4298), -1), ('1321', np.float64(0.3726), 2), ('55', np.float64(0.2948), 0), ('78', np.float64(0.2799), 0), ('1322', np.float64(0.2654), 2), ('337', np.float64(0.2602), 0), ('959', np.float64(0.2596), 0), ('406', np.float64(0.2562), 0), ('133', np.float64(0.2418), 0), ('1076', np.float64(0.2362), 0)]",0.2,1.0,0.33333333333333337,0.45
206,Vetorial,1,1,"[('1290', np.float64(0.4969), -1), ('879', np.float64(0.379), 0), ('876', np.float64(0.251), 0), ('526', np.float64(0.2498), 0), ('878', np.float64(0.2494), 0), ('880', np.float64(0.2371), 0), ('469', np.float64(0.232), 0), ('468', np.float64(0.231), 0), ('1338', np.float64(0.227), 2), ('801', np.float64(0.2215), 0)]",0.1,0.3333333333333333,0.15384615384615383,0.0900432262501228
207,Vetorial,1,1,"[('1341', np.float64(0.1519), 3), ('365', np.float64(0.1497), 0), ('699', np.float64(0.1483), 0), ('247', np.float64(0.1464), 0), ('1154', np.float64(0.1419), 0), ('441', np.float64(0.1409), 0), ('204', np.float64(0.1404), 0), ('1185', np.float64(0.1388), 0), ('433', np.float64(0.137), 0), ('189', np.float64(0.1324), 0)]",0.1,0.2,0.13333333333333333,0.21887604668414523
208,Vetorial,1,1,"[('1291', np.float64(0.5938), -1), ('1344', np.float64(0.4096), 3), ('163', np.float64(0.2362), 3), ('1345', np.float64(0.2315), 3), ('1380', np.float64(0.2106), 0), ('566', np.float64(0.1925), 0), ('164', np.float64(0.1857), 4), ('1347', np.float64(0.184), 4), ('554', np.float64(0.1813), 0), ('1219', np.float64(0.1808), 0)]",0.5,0.8333333333333334,0.625,0.6021825396825397
209,Vetorial,1,1,"[('959', np.float64(0.442), 0), ('798', np.float64(0.3811), 0), ('358', np.float64(0.3794), 0), ('461', np.float64(0.32), 0), ('996', np.float64(0.3184), 0), ('1383', np.float64(0.311), 3), ('187', np.float64(0.2964), 3), ('1364', np.float64(0.2934), 0), ('55', np.float64(0.2824), 4), ('135', np.float64(0.2757), 0)]",0.3,0.25,0.2727272727272727,0.18546064291509123
210,Vetorial,1,1,"[('1172', np.float64(0.5793), 3), ('1145', np.float64(0.4924), -1), ('1171', np.float64(0.4412), 2), ('1126', np.float64(0.3237), 0), ('739', np.float64(0.3141), 0), ('938', np.float64(0.2895), 0), ('1068', np.float64(0.2822), 0), ('887', np.float64(0.2769), 0), ('743', np.float64(0.2768), 0), ('1071', np.float64(0.2753), 0)]",0.2,0.3333333333333333,0.25,0.33392309797932285
211,Vetorial,1,1,"[('739', np.float64(0.494), 0), ('887', np.float64(0.3829), 0), ('897', np.float64(0.3801), 0), ('740', np.float64(0.366), 0), ('743', np.float64(0.3611), 0), ('1068', np.float64(0.3399), 4), ('890', np.float64(0.3254), 0), ('953', np.float64(0.324), 0), ('889', np.float64(0.3153), 0), ('769', np.float64(0.3127), 4)]",0.2,0.18181818181818182,0.1904761904761905,0.14317999864230002
212,Vetorial,1,1,"[('1178', np.float64(0.6858), 2), ('888', np.float64(0.6324), 2), ('1176', np.float64(0.5354), 4), ('1177', np.float64(0.5042), 4), ('838', np.float64(0.4534), 0), ('1293', np.float64(0.4425), 0), ('885', np.float64(0.4077), 3), ('642', np.float64(0.4045), 0), ('1146', np.float64(0.3961), -1), ('1359', np.float64(0.3737), 0)]",0.5,0.35714285714285715,0.41666666666666663,0.4997024716070085
213,Vetorial,1,1,"[('885', np.float64(0.473), 2), ('888', np.float64(0.4687), 1), ('1146', np.float64(0.4664), -1), ('769', np.float64(0.405), 3), ('1173', np.float64(0.3785), 3), ('741', np.float64(0.3719), 0), ('1116', np.float64(0.3478), 0), ('642', np.float64(0.3394), 0), ('1178', np.float64(0.322), 3), ('887', np.float64(0.3071), 2)]",0.6,0.5454545454545454,0.5714285714285713,0.5733188579136298
214,Vetorial,1,1,"[('1294', np.float64(0.5436), -1), ('828', np.float64(0.3975), 0), ('1362', np.float64(0.3812), 3), ('831', np.float64(0.3041), 0), ('930', np.float64(0.2552), 0), ('756', np.float64(0.2333), 0), ('739', np.float64(0.2269), 0), ('1044', np.float64(0.2239), 0), ('47', np.float64(0.2187), 0), ('848', np.float64(0.2167), 0)]",0.1,0.25,0.14285714285714288,0.10653104677800769
215,Vetorial,1,1,"[('535', np.float64(0.4818), -1), ('1253', np.float64(0.2973), 0), ('1234', np.float64(0.2832), 0), ('25', np.float64(0.2599), 0), ('666', np.float64(0.2503), 0), ('332', np.float64(0.2381), 0), ('1204', np.float64(0.2366), 0), ('68', np.float64(0.2322), 0), ('984', np.float64(0.2281), 0), ('770', np.float64(0.2262), 0)]",0.0,0.0,0.0,0.0494047619047619
216,Vetorial,1,1,"[('958', np.float64(0.2203), 0), ('175', np.float64(0.2064), 0), ('764', np.float64(0.2044), 0), ('1156', np.float64(0.1868), 0), ('407', np.float64(0.1811), 0), ('367', np.float64(0.18), 0), ('971', np.float64(0.1785), 0), ('64', np.float64(0.1735), 0), ('1225', np.float64(0.1669), 0), ('1220', np.float64(0.162), 0)]",0.0,0.0,0.0,0.0021141649048625794
217,Vetorial,1,1,"[('559', np.float64(0.3045), 3), ('323', np.float64(0.2978), 0), ('655', np.float64(0.2912), 0), ('1274', np.float64(0.2846), 0), ('666', np.float64(0.2823), 1), ('1319', np.float64(0.2773), 0), ('44', np.float64(0.2696), 0), ('629', np.float64(0.2668), 0), ('983', np.float64(0.2575), 0), ('1393', np.float64(0.2568), 0)]",0.2,0.13333333333333333,0.16,0.1946758550212236
218,Vetorial,1,1,"[('559', np.float64(0.2919), 3), ('323', np.float64(0.2706), 0), ('666', np.float64(0.2469), 3), ('1393', np.float64(0.2464), 1), ('655', np.float64(0.2462), 0), ('629', np.float64(0.2346), 0), ('44', np.float64(0.2325), 0), ('180', np.float64(0.23), 0), ('670', np.float64(0.2247), 0), ('983', np.float64(0.2194), 0)]",0.3,0.2,0.24,0.2723966345791717
219,Vetorial,1,1,"[('1222', np.float64(0.3347), 0), ('1078', np.float64(0.3061), 3), ('668', np.float64(0.2933), 0), ('1221', np.float64(0.2606), 0), ('197', np.float64(0.2558), 0), ('775', np.float64(0.2519), 0), ('579', np.float64(0.2472), 0), ('53', np.float64(0.2468), 0), ('1191', np.float64(0.2468), -1), ('1082', np.float64(0.2426), 0)]",0.1,0.05555555555555555,0.07142857142857142,0.07952951629827225
220,Vetorial,1,1,"[('4', np.float64(0.274), 0), ('738', np.float64(0.2554), 0), ('461', np.float64(0.2441), 0), ('458', np.float64(0.2407), 4), ('382', np.float64(0.2403), 0), ('292', np.float64(0.2386), 3), ('376', np.float64(0.2334), 3), ('629', np.float64(0.223), 0), ('472', np.float64(0.223), 0), ('1301', np.float64(0.2201), 0)]",0.3,0.15789473684210525,0.20689655172413793,0.16947927043557953
221,Vetorial,1,1,"[('1366', np.float64(0.2943), 3), ('1386', np.float64(0.2862), 4), ('3', np.float64(0.2821), 0), ('1225', np.float64(0.2573), 0), ('62', np.float64(0.2308), 3), ('55', np.float64(0.2273), 0), ('292', np.float64(0.2168), 3), ('388', np.float64(0.2039), 0), ('435', np.float64(0.2022), 0), ('73', np.float64(0.1975), 0)]",0.4,0.2222222222222222,0.2857142857142857,0.24873481440696
222,Vetorial,1,1,"[('1400', np.float64(0.6089), 3), ('1398', np.float64(0.563), 4), ('419', np.float64(0.5147), 3), ('1399', np.float64(0.5142), 4), ('1130', np.float64(0.5091), 0), ('400', np.float64(0.3869), 3), ('1358', np.float64(0.3791), 0), ('1357', np.float64(0.3706), 0), ('1397', np.float64(0.3527), 3), ('393', np.float64(0.3289), 0)]",0.6,0.6666666666666666,0.631578947368421,0.7119791666666667
223,Vetorial,1,1,"[('400', np.float64(0.4289), 3), ('1399', np.float64(0.3642), 0), ('1398', np.float64(0.356), 3), ('393', np.float64(0.3337), 0), ('388', np.float64(0.2866), 0), ('1121', np.float64(0.2707), 0), ('412', np.float64(0.2655), 0), ('1400', np.float64(0.2652), 0), ('659', np.float64(0.2625), 0), ('484', np.float64(0.2611), 0)]",0.2,0.5,0.28571428571428575,0.46777732071849715
224,Vetorial,1,1,"[('1312', np.float64(0.2808), 0), ('236', np.float64(0.2636), 0), ('317', np.float64(0.2605), 0), ('175', np.float64(0.2163), 0), ('26', np.float64(0.2103), 0), ('1286', np.float64(0.2056), -1), ('1298', np.float64(0.2027), 0), ('110', np.float64(0.198), 0), ('1315', np.float64(0.1974), 0), ('656', np.float64(0.1946), 3)]",0.1,0.125,0.11111111111111112,0.10800667503829654
225,Vetorial,1,1,"[('1380', np.float64(0.5114), 4), ('1188', np.float64(0.3815), -1), ('1124', np.float64(0.3504), 3), ('638', np.float64(0.3051), 0), ('1291', np.float64(0.2995), 0), ('279', np.float64(0.2875), 0), ('368', np.float64(0.2863), 0), ('1256', np.float64(0.2863), 0), ('226', np.float64(0.2841), 0), ('701', np.float64(0.2785), 0)]",0.2,0.08333333333333333,0.11764705882352941,0.1136359253050581
1,BM25,1,1,"[('51', np.float64(22.8792), 3), ('486', np.float64(20.9694), -1), ('12', np.float64(18.0212), 3), ('184', np.float64(17.8523), 2), ('878', np.float64(17.7168), 0), ('665', np.float64(14.0136), 0), ('573', np.float64(13.3629), 0), ('746', np.float64(13.0877), 0), ('944', np.float64(12.7931), 0), ('141', np.float64(12.1609), 0)]",0.3,0.10714285714285714,0.15789473684210525,0.23830020127147122
2,BM25,1,1,"[('12', np.float64(27.1733), 1), ('746', np.float64(16.7575), 1), ('51', np.float64(16.5542), 3), ('100', np.float64(13.9542), 0), ('1089', np.float64(13.9013), 0), ('1169', np.float64(13.442), 0), ('184', np.float64(13.2061), 2), ('172', np.float64(12.706), 0), ('141', np.float64(12.4744), 0), ('810', np.float64(12.3432), 0)]",0.4,0.16666666666666666,0.23529411764705882,0.22601019284833188
3,BM25,1,1,"[('485', np.float64(22.3221), -1), ('5', np.float64(20.9918), 3), ('144', np.float64(20.1341), 3), ('399', np.float64(18.4173), 3), ('91', np.float64(16.5748), 3), ('90', np.float64(15.8856), 3), ('181', np.float64(15.2531), 3), ('579', np.float64(13.1016), 0), ('6', np.float64(12.2755), 3), ('542', np.float64(12.1918), 0)]",0.7,0.875,0.7777777777777777,0.6708423520923521
4,BM25,1,1,"[('166', np.float64(30.7098), 3), ('488', np.float64(30.4287), -1), ('1061', np.float64(26.4158), 0), ('1189', np.float64(24.6371), 0), ('1315', np.float64(23.3799), 0), ('167', np.float64(23.2387), 0), ('1374', np.float64(22.4405), 0), ('575', np.float64(22.3387), 0), ('185', np.float64(21.139), 0), ('259', np.float64(20.3872), 0)]",0.1,0.5,0.16666666666666669,0.5344827586206896
5,BM25,1,1,"[('103', np.float64(15.6119), 0), ('1032', np.float64(14.4343), 0), ('401', np.float64(12.741), 3), ('552', np.float64(12.1312), 1), ('943', np.float64(11.7933), 0), ('968', np.float64(11.2755), 0), ('1296', np.float64(11.1697), 1), ('625', np.float64(10.071), 0), ('368', np.float64(9.7614), 0), ('1374', np.float64(9.5591), 0)]",0.3,0.75,0.4285714285714285,0.33242534301856336
6,BM25,1,1,"[('491', np.float64(16.3292), -1), ('257', np.float64(11.1989), 3), ('386', np.float64(9.4665), 0), ('610', np.float64(8.7707), 0), ('406', np.float64(8.686), 0), ('1374', np.float64(8.5844), 0), ('1273', np.float64(8.4106), 0), ('798', np.float64(8.3739), 0), ('385', np.float64(8.2869), 0), ('767', np.float64(8.275), 0)]",0.1,0.25,0.14285714285714288,0.18750212130468724
7,BM25,1,1,"[('492', np.float64(66.1204), -1), ('57', np.float64(35.0795), 3), ('56', np.float64(33.4252), 3), ('124', np.float64(30.0189), 0), ('232', np.float64(29.5077), 0), ('122', np.float64(28.9642), 0), ('434', np.float64(28.9301), 0), ('1231', np.float64(27.3545), 0), ('1040', np.float64(27.3536), 0), ('373', np.float64(26.2982), 0)]",0.2,0.4,0.26666666666666666,0.26197618008809104
8,BM25,1,1,"[('122', np.float64(21.446), 1), ('492', np.float64(21.393), -1), ('907', np.float64(19.8319), 0), ('443', np.float64(18.9101), 0), ('569', np.float64(17.6777), 0), ('1231', np.float64(17.4641), 0), ('69', np.float64(16.7989), 0), ('248', np.float64(16.7721), 0), ('711', np.float64(15.9414), 0), ('234', np.float64(15.8769), 0)]",0.1,0.09090909090909091,0.09523809523809525,0.1654758592367265
9,BM25,1,1,"[('45', np.float64(16.7577), 0), ('550', np.float64(15.8218), 2), ('21', np.float64(15.0861), 2), ('22', np.float64(13.8873), 2), ('306', np.float64(13.8651), 0), ('571', np.float64(13.5835), 0), ('102', np.float64(13.2307), 0), ('1215', np.float64(12.1585), 0), ('549', np.float64(11.4619), 0), ('270', np.float64(11.277), 0)]",0.3,1.0,0.4615384615384615,0.6388888888888888
10,BM25,1,1,"[('493', np.float64(24.6225), -1), ('302', np.float64(21.3437), 3), ('1143', np.float64(20.0821), 0), ('949', np.float64(18.5018), 0), ('1009', np.float64(18.322), 0), ('1199', np.float64(16.9447), 0), ('524', np.float64(15.9239), 0), ('1010', np.float64(15.4547), 0), ('691', np.float64(15.0585), 0), ('1286', np.float64(14.9663), 0)]",0.1,0.125,0.11111111111111112,0.14845457001511317
11,BM25,1,1,"[('495', np.float64(28.5362), -1), ('472', np.float64(15.9658), 0), ('654', np.float64(15.5595), 4), ('556', np.float64(15.5243), 0), ('1327', np.float64(14.6359), 0), ('28', np.float64(14.6199), 3), ('1186', np.float64(14.3602), 0), ('72', np.float64(14.1061), 0), ('1280', np.float64(13.0705), 0), ('305', np.float64(12.8119), 0)]",0.2,0.2857142857142857,0.23529411764705882,0.1904898579288823
12,BM25,1,1,"[('624', np.float64(19.3167), -1), ('650', np.float64(18.9935), 2), ('649', np.float64(14.3466), 4), ('966', np.float64(13.9034), 0), ('506', np.float64(13.5799), 0), ('1221', np.float64(12.1882), 0), ('1232', np.float64(12.0435), 0), ('941', np.float64(11.6884), 0), ('1164', np.float64(10.5812), 0), ('270', np.float64(10.3946), 0)]",0.2,0.4,0.26666666666666666,0.3105489667565139
13,BM25,1,1,"[('496', np.float64(24.8648), -1), ('903', np.float64(14.9803), 0), ('520', np.float64(12.1658), 0), ('313', np.float64(10.6135), 0), ('643', np.float64(9.8342), 0), ('199', np.float64(9.5433), 0), ('38', np.float64(9.4503), 0), ('440', np.float64(9.1552), 0), ('880', np.float64(9.127), 0), ('415', np.float64(7.5614), 0)]",0.0,0.0,0.0,0.007864374933384034
